issue_id,issue_state,issue_title,comment_id,author,created_at,comment_body,source_project
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2331582303,pytorch-bot[bot],2024-09-05T12:52:00Z,"<!-- validation-comment-start --><body>Hello there! From the DISABLED prefix in this issue title, it looks like you are attempting to disable a test in PyTorch CI. The information I have parsed is below:

* Test name: `test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests)`
* Platforms for which to skip the test: linux
* Disabled by `pytorch-bot[bot]`

Within ~15 minutes, `test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests)` will be disabled in PyTorch CI for these platforms: linux. Please verify that your test name looks correct, e.g., `test_cuda_assert_async (__main__.TestCuda)`.

To modify the platforms list, please include a line in the issue body, like below. The default action will disable the test for all platforms if no platforms list is specified. 
```
Platforms: case-insensitive, list, of, platforms
```
We currently support the following platforms: asan, dynamo, inductor, linux, mac, macos, rocm, slow, win, windows.


### How to re-enable a test
To re-enable the test globally, close the issue. To re-enable a test for only a subset of platforms, remove the platforms from the list in the issue body. This may take some time to propagate. To re-enable a test only for a PR, put `Fixes #135212` in the PR body and rerun the test jobs. Note that if a test is flaky, it maybe be difficult to tell if the test is still flaky on the PR.
</body><!-- validation-comment-end -->",Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2331586002,pytorch-bot[bot],2024-09-05T12:52:30Z,"<!-- validation-comment-start --><body>Hello there! From the DISABLED prefix in this issue title, it looks like you are attempting to disable a test in PyTorch CI. The information I have parsed is below:

* Test name: `test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests)`
* Platforms for which to skip the test: linux
* Disabled by `pytorch-bot[bot]`

Within ~15 minutes, `test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests)` will be disabled in PyTorch CI for these platforms: linux. Please verify that your test name looks correct, e.g., `test_cuda_assert_async (__main__.TestCuda)`.

To modify the platforms list, please include a line in the issue body, like below. The default action will disable the test for all platforms if no platforms list is specified. 
```
Platforms: case-insensitive, list, of, platforms
```
We currently support the following platforms: asan, dynamo, inductor, linux, mac, macos, rocm, slow, win, windows.


### How to re-enable a test
To re-enable the test globally, close the issue. To re-enable a test for only a subset of platforms, remove the platforms from the list in the issue body. This may take some time to propagate. To re-enable a test only for a PR, put `Fixes #135212` in the PR body and rerun the test jobs. Note that if a test is flaky, it maybe be difficult to tell if the test is still flaky on the PR.
</body><!-- validation-comment-end -->",Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2332065892,pytorch-bot[bot],2024-09-05T15:40:17Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/29724623315). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2332406488,pytorch-bot[bot],2024-09-05T18:41:18Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/29726598789). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2361374733,pytorch-bot[bot],2024-09-19T15:41:15Z,Resolving the issue because the test is not flaky anymore after 4720 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2362250280,pytorch-bot[bot],2024-09-19T21:40:14Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/30388639688). Reopening issue. The list of platforms [linux] appears to contain all the recently affected platforms [linux]. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2362509510,pytorch-bot[bot],2024-09-20T01:03:51Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/30400519728). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2362695729,pytorch-bot[bot],2024-09-20T03:40:56Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/30400519728). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2392731869,pytorch-bot[bot],2024-10-04T03:41:49Z,Resolving the issue because the test is not flaky anymore after 5405 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2392940751,pytorch-bot[bot],2024-10-04T06:43:37Z,Resolving the issue because the test is not flaky anymore after 5405 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2393635895,pytorch-bot[bot],2024-10-04T12:50:02Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/31068855100). Reopening issue. The list of platforms [linux] appears to contain all the recently affected platforms [linux]. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2422405938,pytorch-bot[bot],2024-10-18T12:50:28Z,Resolving the issue because the test is not flaky anymore after 5940 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2423039990,pytorch-bot[bot],2024-10-18T18:42:36Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/31735017769). Reopening issue. The list of platforms [linux] appears to contain all the recently affected platforms [linux]. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2423269283,pytorch-bot[bot],2024-10-18T21:39:43Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/31744070094). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2452403792,pytorch-bot[bot],2024-11-01T18:42:59Z,Resolving the issue because the test is not flaky anymore after 5670 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2453663316,pytorch-bot[bot],2024-11-04T00:57:40Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/32448445702). Reopening issue. The list of platforms [linux] appears to contain all the recently affected platforms [linux]. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2453773884,pytorch-bot[bot],2024-11-04T03:43:04Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/32450581781). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2481885527,pytorch-bot[bot],2024-11-18T03:45:31Z,Resolving the issue because the test is not flaky anymore after 5255 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2597824539,pytorch-bot[bot],2025-01-17T09:40:30Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/35755939524). Reopening issue. The list of platforms [linux] appears to contain all the recently affected platforms [linux]. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2598298407,pytorch-bot[bot],2025-01-17T12:49:43Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/35762587000). The list of platforms [linux] appears to contain all the recently affected platforms [linux]. Either the change didn't propogate fast enough or disable bot might be broken. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2627232839,pytorch-bot[bot],2025-01-31T12:50:00Z,Resolving the issue because the test is not flaky anymore after 3040 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2630098569,pytorch-bot[bot],2025-02-03T06:43:41Z,Another case of trunk flakiness has been found [here](https://github.com/pytorch/pytorch/runs/36558573871). Reopening issue. The list of platforms [linux] appears to contain all the recently affected platforms [linux]. ,Pytorch
135212,closed,DISABLED test_tmp_not_defined_issue2_dynamic_shapes_cpu (__main__.DynamicShapesCodegenCpuTests),2662196241,pytorch-bot[bot],2025-02-17T06:44:16Z,Resolving the issue because the test is not flaky anymore after 3655 reruns without any failures and the issue hasn't been updated in 14 days. Please reopen the issue to re-disable the test if you think this is a false positive,Pytorch
140858,closed,[aoti] Avoid DCE unbacked symint node,2480170772,pytorch-bot[bot],2024-11-16T00:01:27Z,"<!-- drci-comment-start -->

## :link: Helpful Links
### :test_tube: See artifacts and rendered test results at [hud.pytorch.org/pr/140858](https://hud.pytorch.org/pr/140858)
* :page_facing_up: Preview [Python docs built from this PR](https://docs-preview.pytorch.org/pytorch/pytorch/140858/index.html)
* :page_facing_up: Preview [C++ docs built from this PR](https://docs-preview.pytorch.org/pytorch/pytorch/140858/cppdocs/index.html)
* :question: Need help or want to give feedback on the CI? Visit the [bot commands wiki](https://github.com/pytorch/pytorch/wiki/Bot-commands) or our [office hours](https://github.com/pytorch/pytorch/wiki/Dev-Infra-Office-Hours)

Note: Links to docs will display an error until the docs builds have been completed.
## :heavy_exclamation_mark: 1 Active SEVs
There are 1 currently active SEVs.   If your PR is affected, please view them below:
* [[DomainsOnly] Jobs fail with GLIBC version not found](https://hud.pytorch.org/pytorch/pytorch/issues/140631)



## :x: 11 New Failures
As of commit 862ad4d08632052c44e980e910e9e31c5affd8c0 with merge base 0aed13437edb4314d3af435a7cf056806846969e (<sub><sub><img alt=""image"" width=70 src=""https://img.shields.io/date/1731713183?label=&color=FFFFFF&style=flat-square""></sub></sub>):
<details open><summary><b>NEW FAILURES</b> - The following jobs have failed:</summary><p>

* [inductor / unit-test / cuda12.1-py3.10-gcc9-sm86 / test (inductor, 1, 2, linux.g5.4xlarge.nvidia.gpu)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33156171553) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898105892/job/33156171553))
    `inductor/test_aot_inductor.py::AOTInductorTestABICompatibleCpu::test_cond_unbacked_symint_input_cpu`
* [inductor / unit-test / cuda12.1-py3.12-gcc9-sm86 / test (inductor, 1, 2, linux.g5.4xlarge.nvidia.gpu)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33156166804) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898105892/job/33156166804))
    `inductor/test_aot_inductor.py::AOTInductorTestABICompatibleCpu::test_cond_unbacked_symint_input_cpu`
* [pull / linux-focal-cuda12.1-py3.10-gcc9 / test (default, 3, 5, lf.linux.4xlarge.nvidia.gpu)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33155324084) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33155324084))
    `inductor/test_aot_inductor_arrayref.py::AOTInductorTestABICompatibleCpuWithStackAllocation::test_cond_unbacked_symint_input_cpu_with_stack_allocation`
* [pull / linux-focal-cuda12.1-py3.10-gcc9-sm86 / test (default, 2, 5, lf.linux.g5.4xlarge.nvidia.gpu)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33156082264) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33156082264))
    `inductor/test_aot_inductor.py::AOTInductorTestABICompatibleCuda::test_cond_unbacked_symint_input_cuda`
* [pull / linux-focal-cuda12.1-py3.10-gcc9-sm86 / test (default, 3, 5, lf.linux.g5.4xlarge.nvidia.gpu)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33156082632) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33156082632))
    `inductor/test_aot_inductor_arrayref.py::AOTInductorTestABICompatibleCpuWithStackAllocation::test_cond_unbacked_symint_input_cpu_with_stack_allocation`
* [pull / linux-focal-cuda12.1-py3.10-gcc9-sm86 / test (default, 5, 5, lf.linux.g5.4xlarge.nvidia.gpu)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33156083308) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33156083308))
    `inductor/test_aot_inductor.py::AOTInductorTestABICompatibleCpu::test_cond_unbacked_symint_input_cpu`
* [pull / linux-focal-py3.11-clang10 / test (default, 3, 5, lf.linux.4xlarge)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33154963594) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33154963594))
    `inductor/test_aot_inductor_arrayref.py::AOTInductorTestABICompatibleCpuWithStackAllocation::test_cond_unbacked_symint_input_cpu_with_stack_allocation`
* [pull / linux-focal-py3.12-clang10 / test (default, 3, 5, lf.linux.4xlarge)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33154529380) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33154529380))
    `inductor/test_aot_inductor_arrayref.py::AOTInductorTestABICompatibleCpuWithStackAllocation::test_cond_unbacked_symint_input_cpu_with_stack_allocation`
* [pull / linux-focal-py3.9-clang10 / test (default, 3, 5, lf.linux.4xlarge)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33154872782) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33154872782))
    `inductor/test_aot_inductor_arrayref.py::AOTInductorTestABICompatibleCpuWithStackAllocation::test_cond_unbacked_symint_input_cpu_with_stack_allocation`
* [pull / linux-jammy-py3.10-clang15-asan / test (default, 3, 6, lf.linux.4xlarge)](https://hud.pytorch.org/pr/pytorch/pytorch/140858#33155034468) ([gh](https://github.com/pytorch/pytorch/actions/runs/11898104452/job/33155034468))
    `inductor/test_aot_inductor",Pytorch
140858,closed,[aoti] Avoid DCE unbacked symint node,2599579063,github-actions[bot],2025-01-18T06:36:36Z,"Looks like this PR hasn't been updated in a while so we're going to go ahead and mark this as `Stale`. <br>Feel free to remove the `Stale` label if you feel this was a mistake. <br>If you are unable to remove the `Stale` label please contact a maintainer in order to do so. <br>If you want the bot to never mark this PR stale again, add the `no-stale` label.<br>`Stale` pull requests will automatically be closed after 30 days of inactivity.<br>",Pytorch
10811,closed,Problem Feedback: Three-finger Downward Swipe Not Working,2662963028,rustdesk,2025-02-17T12:22:52Z,https://github.com/rustdesk/rustdesk/issues/1776#issuecomment-1287441690,rustdesk
1776,closed,Better way to mouse scroll than three-finger on phone,1287441690,rustdesk,2022-10-21T21:13:26Z,"Sorry, we have considered this problem, but eventually we chose current implementation.",rustdesk
1776,closed,Better way to mouse scroll than three-finger on phone,1287476235,Anutrix,2022-10-21T21:58:49Z,But what about atleast adding support to make this actions customisable?,rustdesk
1776,closed,Better way to mouse scroll than three-finger on phone,2325714000,YasharSL,2024-09-03T06:38:15Z,"Same problem here, most android devices have already configured 3-finger gesture and the inability to customize the inputs, causes a lot of hassle",rustdesk
1776,closed,Better way to mouse scroll than three-finger on phone,2335351919,HuaLun666,2024-09-07T14:57:28Z,"I encountered a similar problem. My device (Redmi Pad Pro) has turned off three finger gestures, but still cannot use the mouse wheel. I would like to add custom options.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864337524,rustdesk,2021-06-19T01:34:17Z,noted with thanks,rustdesk
87,closed,Unsupported display server type tty when running without display manager,864347051,rustdesk,2021-06-19T03:11:27Z,"Wondering if you can work on it. You do not need to work on this big project. You can write standalone functions `get_display_server`, `get_env` and `get_active_userid` for non-display-manager. ",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864348750,mtoohey31,2021-06-19T03:32:27Z,"Sure, I can try giving it a go tomorrow.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864438647,mtoohey31,2021-06-19T17:19:36Z,"Alright, here's a new version of `get_display_server_of_session` that works without a display-manager:

```rust
fn get_display_server_of_session(session: &str) -> String {
    if let Ok(output) = std::process::Command::new(""loginctl"")
        .args(vec![""show-session"", ""-p"", ""Type"", session])
        .output()
    // Check session type of the session
    {
        let display_server = String::from_utf8_lossy(&output.stdout)
            .replace(""Type="", """")
            .trim_end()
            .into();
        if display_server == ""tty"" {
            // If the type is tty...
            if let Ok(output) = std::process::Command::new(""loginctl"")
                .args(vec![""show-session"", ""-p"", ""TTY"", session])
                .output()
            // Get the tty number
            {
                let tty: String = String::from_utf8_lossy(&output.stdout)
                    .replace(""TTY="", """")
                    .trim_end()
                    .into();
                if let Ok(Some(xorg_results)) =
                    run_cmds(format!(""ps -e | grep \""{}.\\\\+Xorg\"""", tty))
                // And check if Xorg is running on that tty
                {
                    if xorg_results.trim_end().to_string() != """" {
                        // If it is, manually return ""x11"", otherwise return tty
                        ""x11"".to_owned()
                    } else {
                        display_server
                    }
                } else {
                    // If any of these commands fail just fall back to the display server
                    display_server
                }
            } else {
                display_server
            }
        } else {
            // If the session is not a tty, then just return the type as usual
            display_server
        }
    } else {
        """".to_owned()
    }
}
```

Basically it just adds a check for whether the session type is tty, and if it is, it checks if Xorg is running on that tty. It's a bit of a mess of nested if statements so feel free to refactor that if you have a neater way of doing things. I believe this fixes the issue, let me know if changes to those are functions are necessary though. I haven't gotten to testing it in the main application, but I've tested it on its own and it correctly identifies the display server now on my setup which is Arch and startx (x11), stock Manjaro KDE (x11), and stock Fedora 34 (wayland).

Lmk if that looks ok and if you'd like me to open a PR or if you have something else in mind. Also, random fun fact, it looks like Teamviewer has this same issue according to this comment: https://aur.archlinux.org/packages/teamviewer/?O=40&PP=10#comment-763211.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864439916,rustdesk,2021-06-19T17:30:21Z,"> get_display_server_of_session

Good job, but you also need to modify `get_active_userid`, and `get_env`, RustDesk uses `get_env` to get `$DISPLAY` and `$XAUTHORITY` to make xdo and screen capture work. `get_active_userid` get the user id of the active X session.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864441859,rustdesk,2021-06-19T17:47:14Z,Have you test if you can get correct `$DISPLAY` and `$XAUTHORITY` with old get_env and your new `get_display_server_of_session`?,rustdesk
87,closed,Unsupported display server type tty when running without display manager,864441990,rustdesk,2021-06-19T17:48:24Z,"Seems `get_active_userid` can work, but I am not sure if `get_env` works with your new `get_display_server_of_session`.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864442050,mtoohey31,2021-06-19T17:48:57Z,No I have not tried that approach cause I assumed it would encounter issues when the program is running as a systemd service. I'm currently building the full application so I can test it properly to see what works and what doesn't.,rustdesk
87,closed,Unsupported display server type tty when running without display manager,864442132,rustdesk,2021-06-19T17:49:38Z,"> building the full application

Thanks",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864447399,mtoohey31,2021-06-19T18:36:51Z,"K I've got it built and I did some testing and it works just fine without changing any other functions. I don't think the bug was anything in the actual functionality, it was just these checks here that were preventing the program from trying to connect, because `get_display_server` was returning `tty` instead of `x11`, which is now fixed:

```
src/ui.rs
450:            if dtype != ""x11"" {
451:                return format!(""Unsupported display server type {}, x11 expected!"", dtype);

src/server/connection.rs
402:            if dtype != ""x11"" {
404:                    ""Unsupported display server type {}, x11 expected"",
```

I've got the changes in this branch [here](https://github.com/mtoohey31/rustdesk/tree/display-server-fix). Let me know if there's anything else you'd like me to check before opening a PR.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864492723,rustdesk,2021-06-20T03:06:57Z,"Awesome work Mattherw. pr please. If you can help, please also look into  #56, much more challenge. Although now RustDesk is growng, we don't have enough cash but I can sponsor u anyway, Thanks for your time!",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864495911,mtoohey31,2021-06-20T03:58:12Z,":+1: PR created, I can maybe take a look tomorrow, I'd want to figure out how I'd go about it or whether it's even doable before agreeing to anything though. One other thing I was wondering is whether you'd be interested in including a Dockerfile for building the application, in case people want to use that method. I put a rough one together based on the build scripts in the README to test these changes and I figure it might be easier than trying to follow the scripts manually for a lot of people, it might also cut down on the number of build-related issues. Lmk if you're interested, if so I can clean it up and add documentation.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864496076,rustdesk,2021-06-20T04:01:06Z,"> Dockerfile

> clean it up and add documentation.

Please go ahead. Very interested.

",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864496327,rustdesk,2021-06-20T04:04:40Z,"> I'd want to figure out how I'd go about it or whether it's even doable before agreeing to anything though.

Thanks :)",rustdesk
87,closed,Unsupported display server type tty when running without display manager,864496540,rustdesk,2021-06-20T04:07:53Z,"> doable

There is Wayland support (screen capture and input control) in https://github.com/H-M-H/Weylus/ with rust, I believe it is doable.",rustdesk
87,closed,Unsupported display server type tty when running without display manager,1133636341,lstep,2022-05-21T13:40:56Z,"Hello,

I just downloaded version 1.1.9 (latest, as of today), on an Ubuntu Linux, starting from tty with `startx`, I thought the bug would be corrected on version 1.1.9, but I still get the error message `Unsupported display server tty, x11 expected` :-(. 
```
$ ps -e |grep tty
   4000 tty1     00:00:00 login
   4089 tty1     00:00:00 bash
   4683 tty2     07:33:45 Xorg
```
I guess that's because I switched to `tty2` before running `startx`, and your code only checks the tty that has the login process (as I see from the patch).


```
$ rustdesk --version
1.1.9
```
",rustdesk
87,closed,Unsupported display server type tty when running without display manager,1133815751,rustdesk,2022-05-22T04:24:30Z,Really? @mtoohey31 could you please take a look?,rustdesk
87,closed,Unsupported display server type tty when running without display manager,1133917279,mtoohey31,2022-05-22T15:15:18Z,"Sorry, I've been using Wayland (and haven't been using rustdesk) for a while now, so I'm probably not the best person to test this as it would require a lot of setup. However, I could be wrong, but I don't think from looking at it that `get_display_server_of_session` is limited operating on any specific tty, I'm pretty sure it will operate on the session its called with, regardless of what tty it corresponds to. The function that calls it (`get_display_server`) will always call it with the session of seat0 though, so maybe that's related?

Looking back on the code for `get_display_server_of_session` this many months later it could definitely use a rewrite; there's got to be a way to accomplish this without running so many shell commands. But again, I don't have the setup to test it...",rustdesk
87,closed,Unsupported display server type tty when running without display manager,1133921942,rustdesk,2022-05-22T15:38:18Z,"> get_display_server_of_session

Thanks",rustdesk
87,closed,Unsupported display server type tty when running without display manager,1134607992,lstep,2022-05-23T12:23:46Z,"From what I see in the code (but I'm not a Rust user), it gets the tty where the login process is running, but from what I see from my list of processes, I only have a login process on tty1, but (I don't know why), none shown on tty2, although I *am* logged in on tty2 (did a ALT-F2 to change).

```
$ ps -e |grep tty
   4000 tty1     00:00:00 login
   4089 tty1     00:00:00 bash
   4683 tty2     07:33:45 Xorg
```",rustdesk
87,closed,Unsupported display server type tty when running without display manager,2661697541,schrmh,2025-02-17T00:15:33Z,"Looks like it is still an issue. (Also tried the flatpak, as recommended in the Artix issue.)
Also using startx,
then Arch Linux as a distro (so systemd)
and FVWM3 as a WM.

And it would be nice if there was any option to ignore that (setting, button, command line switch) since it blocks incoming connections....",rustdesk
9570,closed,"fix: installed, copy&paste, special format",2401761906,Paolo-O,2024-10-09T09:06:18Z,"Thank you very much fufesou.
Unfortunately (probably due to my old age, 70) I have no idea of how to apply the fix or if it will be implemented in a future release.
I tried the overnight 1.3.2 and it was not working as the 1.3.1.
May you please help me?",rustdesk
9570,closed,"fix: installed, copy&paste, special format",2402119385,fufesou,2024-10-09T11:57:55Z,@Paolo-O Do you use the nightly build as the controlled side?,rustdesk
9570,closed,"fix: installed, copy&paste, special format",2402177728,Paolo-O,2024-10-09T12:25:32Z,"I used the following site:
https://github.com/rustdesk/rustdesk/releases/tag/nightly
Is it the controlled side that you mean?
",rustdesk
9570,closed,"fix: installed, copy&paste, special format",2402194061,fufesou,2024-10-09T12:31:50Z,"> https://github.com/rustdesk/rustdesk/releases/tag/nightly

Yes, use this executable on the remote(controlled) side. If you have installed 1.3.1, you need to upgrade to the nightly(1.3.2) version.

If you have an issue when using the nightly build as the controlled side, please also upload a short video if possible.
",rustdesk
9570,closed,"fix: installed, copy&paste, special format",2402319481,Paolo-O,2024-10-09T13:14:22Z,"Eventually I understood that you meant the pc that I need to control.
You are right, I did not use 1.3.2 on the controlled side.
Now I do and IT WORKS.
Thatnk you very very much to be so patient with helping me!!!",rustdesk
9570,closed,"fix: installed, copy&paste, special format",2657580047,ZarzueloM,2025-02-13T19:54:15Z,"Hello! I had the same issue with v1.3.1 too. I just updated to v1.3.7, but still have the problem with formulas and when copy/cut a whole column in Excel.",rustdesk
9570,closed,"fix: installed, copy&paste, special format",2661347552,fufesou,2025-02-16T09:44:05Z,"> but still have the problem with formulas and when copy/cut a whole column in Excel.

Hi, I tried copying cells with formulas. It works for me. Maybe there are some cases that need to be improved.
Can you upload a short video so I can understand more about what is going on?



https://github.com/user-attachments/assets/f4d33226-f30c-4cac-933a-24bd6a3c4284

",rustdesk
3592,closed,Unable to connect to ubuntu with dummy display. (Ver 1.2.0),1464885460,fufesou,2023-03-11T10:58:43Z,"@j7b3y Thanks for your feedback. I'll try to learn more on ""xserver-xorg-video-dummy"".

I cannot open  [your gist.github.com](https://gist.github.com/j7b3y/ad33a48bad815310697d33d50badcb49#file-xorg-conf). Could you please attach the file here.

BTW, I guess the error may be caused by account login.
I see invalid `XAUTHORITY` from the log.

> [2023-03-10 21:00:30.240818 +09:00] INFO [src/server.rs:388] XAUTHORITY=Err(NotPresent)


",rustdesk
3592,closed,Unable to connect to ubuntu with dummy display. (Ver 1.2.0),1464917933,j7b3y,2023-03-11T13:59:16Z,"excuse me.
I have uploaded the file.
I'm out of town right now, so I'll check later.
[xorg.conf.txt](https://github.com/rustdesk/rustdesk/files/10948665/xorg.conf.txt)
",rustdesk
3592,closed,Unable to connect to ubuntu with dummy display. (Ver 1.2.0),1493260210,fufesou,2023-04-02T08:03:40Z,"This PR may fix this issue. 
 https://github.com/rustdesk/rustdesk/pull/3855


I didn't test the same case.
I've tested starting an xrdp session. Rustdesk connection can be established.
They should be the same behavior.

I'm out of home. I'll test the same case later.",rustdesk
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,1384816170,rustdesk,2023-01-17T04:24:11Z,"TCP tunnel will be refactored (in our milestone) in the future, current implementation will not be maintained any more.",rustdesk
2835,closed,tcp tunneling doesnt work correctly with multiple tunnels,1399500796,mherrmann3,2023-01-22T14:16:39Z,"(I also had similar issues; I found that it it works well for a while (3 ports), but eventually, all local ports are forwarded to the last-specified remote port.)

Looking forward to the new implementation!",rustdesk
