PR ID,Title,Description,State,Created At,Closed At,Merged At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues
146319,[export][dynamic shapes] use size-oblivious upper bound reasoning for backed symbols,cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv,open,2025-02-03T17:31:50Z,,,"release notes: fx, fx, ciflow/inductor",main,pianpwk/backed_symint_endofbounds,2,28,11,1,1,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146319
146318,Hack AC to not clear recomputed activations,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #146633
* __->__ #146318
* #145399
* #145533
* #145531
* #145520

",open,2025-02-03T17:29:36Z,,,,gh/soulitzer/351/base,gh/soulitzer/351/head,1,2,2,1,2,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146318
146313,[Dynamo] fix torch._dynamo.assume_constant_result when used on class method,"This PR fixes `torch._dynamo.assume_constant_result` when it is used on a class method, and the class was instantiated inside of the dynamo traced code.

The issue: Currently when an object is modified by storing attributes on it in dynamo, the side effects of those attribute stores are tracked using the `SideEffect` system, and the modifications to the class are not performed in the first place.  For example, in
```python
class A:
    def __init__(self):
        self.value = 123
```
The `self.value` field will not be set on the class `A` but rather it will only be tracked within the `SideEffect` system.

This causes a problem with `torch._dynamo.assume_constant_result` as it converts the value in dynamo back into a normal python value and invokes the function as normal python.  However, it currently does not find the `self.value` field (as it was never set on the underlying object).  This PR checks if the object passed to the `torch._dynamo.assume_constant_result` has any pending mutations from the `SideEffect` system and applies them before calling the `torch._dynamo.assume_constant_result` function.

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",open,2025-02-03T16:00:09Z,,,"triaged, open source, module: dynamo",main,dynamo-fixes-6,2,37,8,2,8,1,"anijain2305, StrongerXi, jansel, anijain2305","APPROVED, COMMENTED, CHANGES_REQUESTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146313
146310,Fix type stubs for SymmetricMemory,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146310
* #146308

",open,2025-02-03T14:11:18Z,,,release notes: distributed (c10d),gh/lw/7/base,gh/lw/7/head,1,35,4,1,1,1,yifuwang,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146310
146308,Support SymmetricMemory's signaling kernels on sm60 and sm70,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #146310
* __->__ #146308

By leveraging libcudacxx's utilities: https://nvidia.github.io/cccl/libcudacxx/extended_api/synchronization_primitives/atomic_ref.html

cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o",open,2025-02-03T13:35:20Z,,,"oncall: distributed, release notes: distributed (c10d)",gh/lw/6/base,gh/lw/6/head,3,36,58,1,1,0,yifuwang,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146308
146290,[ c10d ] modify API to get device string from device with torch.device,"Modify the ```get_default_backend_for_device()``` API to extract the device string using ```torch.device()```


cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o",open,2025-02-03T03:24:49Z,,,"oncall: distributed, triaged, open source, release notes: distributed (c10d)",main,c10d_api_modification,1,1,1,1,2,0,guangyey,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146290
146289,Use device agnostic APIs for device_count and backend in common_fsdp,"Replace device specific APIs with device abstracted API
",open,2025-02-03T03:10:30Z,,,"triaged, open source, topic: not user facing",main,fsdp_common_cleanup,1,8,8,1,6,0,guangyey,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146289
146288,[Trace PyDispatcher] Capture Vmapped autograd function as graph,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146288
* #146272
* #146271
* #146270



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",open,2025-02-03T02:14:22Z,,,"topic: not user facing, module: dynamo, ciflow/inductor",gh/yanboliang/62/base,gh/yanboliang/62/head,5,275,3,3,1,2,"yanboliang, zou3519, zou3519, zou3519, zou3519, zou3519, yanboliang, yanboliang, yanboliang, yanboliang, yanboliang, yanboliang, yanboliang, zou3519, zou3519, zou3519","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146288
146285,[scan] Autograd with partial gradient support,"This PR introduces the Autograd feature for scan with partial gradient support. It is a combination of the already opened PRs: https://github.com/pytorch/pytorch/pull/135631 and https://github.com/bohnstingl/pytorch/pull/4

cc @ydwu4 ",open,2025-02-03T00:36:42Z,,,"triaged, open source, topic: not user facing",main,scan_autograd22,2,1324,212,4,2,1,ydwu4,COMMENTED,False,https://api.github.com/repos/pytorch/pytorch/issues/146285
146280,[Inductor-CPU] Avoid redundant compute of index in AVX512 FP32 acc GEMM micro-kernel,"`constexpr int idx` doesn't seem to help here since `idx` is equal to `i`:

```cpp
        constexpr int row = i / COLS;
        constexpr int col = i % COLS;

       // some other code

        constexpr int idx = row * COLS + col;
        vc[idx] = at::vec::fmadd(va, vb[col], vc[idx]);
```

TODO
- [ ] Although it's known at the time of compilation as to what various values of `i` would be due to forced-unrolling of `compute` lambda calls, check if the compiler really computes values of `row`, `col` and `idx` corresponding to each value of `i` at compile-time.
 

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @amjames @desertfire @chauhang @aakhundov",open,2025-02-02T20:19:37Z,,,"open source, topic: not user facing, module: inductor, ciflow/inductor",main,sanchitintel/modify_fp32_micro_gemm,1,1,2,2,1,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146280
146275,Correctly handle duplicated arguments when merging input views.,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146275

Fix: #135099

This PR changes how we map the original inputs into the new set of
inputs that take in the tensor input's base instead of their aliases.

**Problem:** in order to create this mapping, we had a dictionary that
mapped the hashed arguments into their respective indices. However, if
there's a group of equal arguments, we will have only one mapping for
such an argument. This breaks the assumption that there will be one
mapping for each argument.

**Solution:** map the hashed arguments into a list of indices. Then, we
will be able to correctly reconstruct the parameters for the new calling
convention.",open,2025-02-02T17:20:19Z,,,"open source, topic: not user facing, ciflow/inductor",gh/ysiraichi/82/base,gh/ysiraichi/82/head,2,28,4,2,2,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146275
146273,[dcp] Minor improvements to filesystem writer,"- Apply same check to `_SerialCpuLoader ` from `_OverlappingCpuLoader`  for determining when to clone non-contiguous cpu tensors
- Add minor helper function to avoid iterating over `WriteItem`s twice to collect bytes and tensor write items
- Use the metadata filename constant instead of harcoding 

cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o @LucasLLC @MeetVadakkanchery @mhorowitz @pradeepfn @ekr0",open,2025-02-02T07:47:24Z,,,"oncall: distributed, triaged, open source, topic: not user facing, module: distributed_checkpoint",main,dist-ckpt-clone-patch,1,16,6,4,2,0,"Skylion007, ananthsub, ananthsub","COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146273
146267,Format tests by PYFMT,"Fixes #ISSUE_NUMBER


cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o @LucasLLC @MeetVadakkanchery @mhorowitz @pradeepfn @ekr0",open,2025-02-02T04:02:51Z,,,"oncall: distributed, triaged, open source, topic: not user facing, ciflow/inductor, module: distributed_checkpoint",main,ruff_import,8,104,78,2,1,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146267
146265,Add libtorch CUDA 12.8 ,"Trying removing sm50 and sm60 to get around the ld --relink error
Test will fail but testing the build.

https://github.com/pytorch/pytorch/issues/145570


cc @ptrblck @msaroufim @eqy",open,2025-02-02T02:42:46Z,,,"module: cuda, triaged, open source, ciflow/binaries, topic: not user facing",main,cu128-libtorch-build,3,66,4,1,4,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146265
146264,[ROCm] opportunistic fastatomics for ReduceAdd operations for MI300 GPUs,"In this approach, we are catching any lane within a wave that is doing fastatomics to the same destination address and computing the sum on the CU. This is leading to 3x improvement in scatter_add performance and 2x improvement in index_select.

co-authored by: @amd-hhashemi

Fixes #ISSUE_NUMBER


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",open,2025-02-02T00:23:33Z,,,"module: rocm, open source, topic: not user facing, ciflow/periodic, ciflow/unstable, ciflow/rocm",main,pg-scatter-add-dup-fix,5,63,1,6,3,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146264
146248,Make fx.node.map_arg() and .map_aggregate() generic,"## What's the problem?

The popular `fx.node.map_arg()` and `fx.node.map_aggregate()` apply operations recursively on `dict`s, `tuples`, `list`s, etc, and return a new collection of the same type.

Unfortunately, their base input type is `Argument`, which is [very unspecific indeed](https://github.com/pytorch/pytorch/blob/5d55a6585d5806c2743e92118e663f5abb261895/torch/fx/node.py#L48-L58): most type information is just thrown away at the call site of either of these functions, as far as the type checker goes.

As `torch` moves to a more typed code base, this would force innocent, unsuspecting developers to add logically unnecessary casts or `# type: ignore` statements.

## What's the solution?

Making these two `node.map_*` functions generic on the first argument and return type means that type information is preserved for the type checker. (The signature of the other parameter, the function that visits the nodes and subnodes, has not changed, nor should it.)

## Won't it break everything?

It doesn't break the type checker - one place needed an extra hint.

There have been code breakages, resolved one, at least one new one... we'll see!

Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #146626
* __->__ #146248



cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o @ezyang @malfet @xuzhao9 @gramster @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv @voznesenskym @penguinwu @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @jiayisunx @chenyang78 @kadeng @chauhang @amjames",open,2025-02-01T18:09:17Z,,,"oncall: distributed, module: typing, open source, better-engineering, ciflow/trunk, release notes: fx, topic: not user facing, fx, module: dynamo, ciflow/inductor, suppress-api-compatibility-check, merging, suppress-bc-linter",gh/rec/129/base,gh/rec/129/head,4,53,56,14,7,0,"Skylion007, Skylion007, rec, Skylion007, XuehaiPan, XuehaiPan, Skylion007, rec, Skylion007, rec, rec, Skylion007","COMMENTED, COMMENTED, COMMENTED, COMMENTED, CHANGES_REQUESTED, APPROVED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, APPROVED",False,https://api.github.com/repos/pytorch/pytorch/issues/146248
146247,torch/nn/modules/conv.py: docs: improvements,"Fix highlighting in generated documentation (`torch/nn/modules/conv.py`):

* attrs should be `:attrs:`,
* constants should be constants,
* text in math should be '\text{}`.

Reborn of #136218.

/cc @albanD, @jbschlosser, @mikaylagawarecki",open,2025-02-01T18:06:45Z,,,"triaged, open source, topic: not user facing",main,patch-2,1,106,106,1,2,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146247
146244,Simplify CUDA version checking on tests,"Since we require CUDA >=11.0


cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o",open,2025-02-01T14:37:48Z,,,"oncall: distributed, triaged, open source, release notes: distributed (c10d)",main,windows_tests2,5,7,17,1,1,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146244
146237,[2/N] Fix cppcoreguidelines-init-variables suppression,"Fixes #ISSUE_NUMBER
",open,2025-02-01T09:07:08Z,,,"triaged, open source, topic: not user facing",main,fix_init_variable,9,10,19,2,2,0,"Skylion007, cyyever, cyyever","COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146237
146234,[1/N] Fix F401 errors in tests,"Fixes #ISSUE_NUMBER
",open,2025-02-01T05:05:54Z,,,"triaged, open source, topic: not user facing",main,win_tests,5,29,48,2,2,0,"Skylion007, cyyever, soulitzer, cyyever, albanD, cyyever","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146234
146228,[PT2][Inductor][reland] Add runtime numeric check for the post grad pass,"Summary: We observed compilation time regression with previous diff implementation D63438718. Here we fix the issue and reland the diff

Test Plan:
### numeric check enablement test

```
buck2 run mode/opt //scripts/jackiexu0313/pt2:local_model_with_pt2 -- --test_mode batch  --use_synthetic_data --flow_id 685229965 -n
```


### compilation time check

```
buck2 run mode/opt //caffe2/benchmarks/dynamo/fb:torchbench_run_nanogpt_training -- -m nanogpt -t training
```

```
torchbench_run
    duration_ms: 219528
    defaults-batch_size: 1
    defaults-speedup-x1000: 1408
    defaults-abs_latency-x1000: 29068
    defaults-compilation_latency-x1000: 93996
    defaults-compression_ratio-x1000: 924
    defaults-eager_peak_mem-x1000: 2473
    defaults-dynamo_peak_mem-x1000: 2675
    defaults-calls_captured: 1156
    defaults-unique_graphs: 3
    defaults-graph_breaks: 8
    defaults-unique_graph_breaks: 6
    defaults-autograd_captures: 0
    defaults-autograd_compiles: 0
    defaults-cudagraph_skips: 0
    cudagraphs-batch_size: 1
    cudagraphs-speedup-x1000: 5065
    cudagraphs-abs_latency-x1000: 7983
    cudagraphs-compilation_latency-x1000: 76961
    cudagraphs-compression_ratio-x1000: 1485
    cudagraphs-eager_peak_mem-x1000: 4473
    cudagraphs-dynamo_peak_mem-x1000: 3012
    cudagraphs-calls_captured: 1154
    cudagraphs-unique_graphs: 2
    cudagraphs-graph_breaks: 4
    cudagraphs-unique_graph_breaks: 4
    cudagraphs-autograd_captures: 0
    cudagraphs-autograd_compiles: 0
    cudagraphs-cudagraph_skips: 0
    cudagraphs_dynamic-batch_size: 1
    cudagraphs_dynamic-speedup-x1000: 5038
    cudagraphs_dynamic-abs_latency-x1000: 8334
    cudagraphs_dynamic-compilation_latency-x1000: 22521
    cudagraphs_dynamic-compression_ratio-x1000: 893
    cudagraphs_dynamic-eager_peak_mem-x1000: 4017
    cudagraphs_dynamic-dynamo_peak_mem-x1000: 4493
    cudagraphs_dynamic-calls_captured: 1154
    cudagraphs_dynamic-unique_graphs: 2
    cudagraphs_dynamic-graph_breaks: 4
    cudagraphs_dynamic-unique_graph_breaks: 4
    cudagraphs_dynamic-autograd_captures: 0
    cudagraphs_dynamic-autograd_compiles: 0
    cudagraphs_dynamic-cudagraph_skips: 0
```


```
servicelab create benchmark_torchbench_run_nanogpt_training -d D68979204
```

Successfully submitted experiment: https://www.internalfb.com/servicelab/experiment/4800587892/

Differential Revision: D68979204




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @amjames @desertfire @chauhang @aakhundov",open,2025-02-01T01:13:15Z,,,"fb-exported, module: inductor, ciflow/inductor, release notes: inductor, ci-no-td",main,export-D68979204,5,92,25,1,5,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146228
146227,[ROCm][TunableOp] Add bias data type to TunableOp signature.,"Fixes #ISSUE_NUMBER


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang",open,2025-02-01T01:09:32Z,,,"module: rocm, open source, topic: not user facing, ciflow/rocm",main,tunableop_fp8_bias,1,1,1,1,1,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146227
146224,[ONNX] Migrate torchlib into PyTorch,"Migrate torchlib and fix relevant implementation.

1. Use the current ONNX IR based graph builder to run unit tests. Removed the eager evaluator mode tests because they are not relevant to pytorch
2. Updated the builder to handle `Split` nodes correctly by supporting the num_outputs argument
3. Simplified the torchlib registry to directly produce a list of OnnxDecompMeta, which can be consumed directly by the dispatcher
4. Remove handling of traceable functions because all traceable functions are now trace only
5. `torchvision` and `quantized_decomposed` ops are not included.

Fixes https://github.com/pytorch/pytorch/issues/139301

## Next steps
The follow up PRs will decouple the implementation from ONNX Script type system
",open,2025-02-01T00:54:16Z,,,"module: onnx, triaged, open source, ciflow/trunk, release notes: onnx, topic: new features, merging",main,justinchu/ghstack/torchlib,30,20652,435,30,6,0,"justinchuby, justinchuby, justinchuby, justinchuby, justinchuby, justinchuby, justinchuby, xadupre, xadupre, xadupre, xadupre, xadupre, xadupre, justinchuby, justinchuby, justinchuby, justinchuby, justinchuby, xadupre, justinchuby, justinchuby, justinchuby, justinchuby, justinchuby, justinchuby, titaiwangms, justinchuby, justinchuby, justinchuby, justinchuby","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146224
146223,What will happen?,,open,2025-02-01T00:25:10Z,,,topic: not user facing,main,malfet-patch-10,1,4,14,2,1,0,"malfet, Skylion007","COMMENTED, COMMENTED",True,https://api.github.com/repos/pytorch/pytorch/issues/146223
146222,[while_loop][inductor] support sym expression as cond_fn output,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146222


As titled. Previously, we only support tensor output of cond_fn, this PR changes to also allow a shape expr to be returned in cond_fn.

aoti generated output code looks like:
```
V0203 11:28:05.750000 2611693 torch/_inductor/compile_fx.py:1091] [1/0] [__output_code]     bool buf7_cond_result;
....
(while_loop_cond_graph_0_arg2_1_handle);
V0203 11:27:59.336000 2611693 torch/_inductor/compile_fx.py:1091] [1/0] [__output_code]         buf7_cond_result = u0 + u1 < 10L;
V0203 11:27:59.336000 2611693 torch/_inductor/compile_fx.py:1091] [1/0] [__output_code]         if (!buf7_cond_result) break;
```

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @amjames @desertfire @chauhang @aakhundov",open,2025-02-01T00:23:46Z,,,"Merged, Reverted, ciflow/trunk, topic: not user facing, module: inductor, ciflow/inductor, ci-no-td",gh/ydwu4/205/base,gh/ydwu4/205/head,6,81,13,2,9,0,desertfire,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146222
146218,[FSDP2][DEBUG] enforcing ReduceOp.SUM to avoid bug in ReduceOp.AVG,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146218

workaround for https://github.com/pytorch/pytorch/issues/144045 , but not sure if we should land


cc @H-Huang @awgu @kwen2501 @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @c-p-i-o",open,2025-01-31T23:34:19Z,,,"oncall: distributed, release notes: distributed (fsdp), ciflow/inductor",gh/weifengpy/21/base,gh/weifengpy/21/head,1,4,4,1,3,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146218
146215,Update Dependencies.cmake,"fix cmake if check error:
“Unknown arguments specified”

Fixes #ISSUE_NUMBER
",open,2025-01-31T23:14:29Z,,,"triaged, open source",main,patch-1,1,1,1,1,3,0,"Skylion007, longlene","COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146215
146202,"[ROCm] follow up to #138964, remove work-around","PR #138964 used #ifdef to skip non-contig tensor copies on ROCm due to failing tests.


cc @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",open,2025-01-31T21:42:15Z,,,"module: rocm, open source, release notes: cuda, ciflow/rocm",main,rocm_followup_128964,1,0,4,1,2,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146202
146199,docs: change log to ln in Softplus function and class,"Updated the math formula in the softplus function in torch.nn.functional.py and the Softplus class in torch.nn.modules.activation.py from log to ln for correctness and accuracy.

",open,2025-01-31T20:47:48Z,,,"triaged, open source",main,docs,2,2,2,1,3,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146199
146192,torch.check distributions,"Fixes #ISSUE_NUMBER
",open,2025-01-31T19:46:52Z,,,,main,angelayi/distribution,1,6,3,1,2,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146192
146191,[cuda] Speed up layernorm backward by ~13% by using warp shuffles for the 16x32 kernel invocation,"Before this PR we had 2 kernels:
1. For blocksize=32x32, this kernel *only* used warp shuffles to do the reduction
2. For blocksize=16x32, this kernel *only* used shared memory to do the reduction

This PR replaces those two kernels with a single generic kernel with template parameters for the block size.

1. Uses template parameters for blockDim.x and blockDim.y.
1. Uses those template parameters to do a partial final reduction in shared memory if needed (i.e. if blockDim.y > 32).
1. Then, for the final 32 rows, it uses warp shuffles when we need to reduce 32 rows down to a single row.
1. Uses slightly more shared memory to reduce bank conflicts when reading the transposed data in both cases

When compared to the baseline 16x32 kernel, ncu shows lower latency:

![image](https://github.com/user-attachments/assets/df4fe13a-31b8-42ef-bc5d-348b39ec21e5)

ncu shows much lower shared memory loads and stores:

![image](https://github.com/user-attachments/assets/c233c712-e2b2-4038-a5e9-9acc45c6e5b9)

ncu shows lower cycle count:

![image](https://github.com/user-attachments/assets/83e7e236-66f1-4d8f-a1e4-11368fb69d09)

ncu shows lower sync instructions:

![image](https://github.com/user-attachments/assets/f5caba87-417b-43a0-a304-0abaecb093dc)

For the 32x32 kernel, nvcc in theory should optimize away the shared memory reduction loop completely and performance should be identical to the previous specialized kernel.",open,2025-01-31T19:45:47Z,,,release notes: cuda,main,ln1,3,62,129,8,1,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146191
146189,[test],"Fixes #ISSUE_NUMBER
",open,2025-01-31T19:04:04Z,,,release notes: releng,main,csl/build_test_more_procs,7,276,362,30,1,0,,,True,https://api.github.com/repos/pytorch/pytorch/issues/146189
146182,[export] Allow bypassing version check with unsafe API.,"Summary:
as title.
https://fb.workplace.com/groups/1028545332188949/permalink/10024343514259357/

Test Plan:
```
with torch.export._unsafe_skip_version_check():
    ep = torch.export.load(...)
```
CI

Differential Revision: D68791202


",open,2025-01-31T18:22:22Z,,,"fb-exported, ciflow/trunk, release notes: export",main,export-D68791202,1,23,6,1,2,0,angelayi,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146182
146180,[AOTI] Improve readability of package_cpp_only,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146180

Summary: Made two improvements here: 1) Emit interface.cpp into a separate file instead of embedding it to the model code; 2) Add prefix to mark the generated files as model code or weights(constants).

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov",open,2025-01-31T17:53:29Z,,,"topic: improvements, module: inductor, ciflow/inductor, release notes: inductor",gh/desertfire/535/base,gh/desertfire/535/head,4,28,23,1,1,0,angelayi,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146180
146176,[executorch hash update] update the pinned executorch hash,"Based on latest green in HUD https://hud.pytorch.org/hud/pytorch/executorch/main/1?per_page=50
",open,2025-01-31T17:35:35Z,,,"ciflow/trunk, topic: not user facing, ciflow/inductor",main,et_pin_bump,2,2,2,1,6,0,huydhn,APPROVED,False,https://api.github.com/repos/pytorch/pytorch/issues/146176
146173,[CI] Get rid of UCC builds,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146173

There hasn't been any active development/testing of those in last 2 years",open,2025-01-31T17:09:55Z,,,topic: not user facing,gh/malfet/159/base,gh/malfet/159/head,5,0,99,1,4,0,,,False,https://api.github.com/repos/pytorch/pytorch/issues/146173
146172,Factory function support for NestedTensor,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146172
* #146101
* #145922
* #141842
* #141841
* #146052

Rebase of https://github.com/pytorch/pytorch/pull/117904 removing unnecessary bits now that python nested int already holds the necessary metadata.


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",open,2025-01-31T17:03:29Z,,,"release notes: nested tensor, module: dynamo, ciflow/inductor",gh/soulitzer/350/base,gh/soulitzer/350/head,16,229,7,6,1,0,"ezyang, Skylion007","APPROVED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146172
146171,Noob attempt at tensor_pointer_to_tensor_handle accepting const,"Fairly certain this will fail lint but is there a reason creating an AtenTensorHandle is not const preserving?

Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146171

",open,2025-01-31T16:35:50Z,,,"ciflow/inductor, release notes: inductor",gh/janeyx99/221/base,gh/janeyx99/221/head,1,5,0,1,1,0,desertfire,APPROVED,True,https://api.github.com/repos/pytorch/pytorch/issues/146171
146145,[CUDAEvent.h] support cuda events in cudagraphs,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #146145

",open,2025-01-31T09:36:23Z,,,release notes: cuda,gh/nmacchioni/39/base,gh/nmacchioni/39/head,5,104,5,9,7,0,"ngimel, nmacchioni, galv","COMMENTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146145
146143,Fix C++20 build errors,"Without breaking C++17.


cc @EikanWang @jgong5 @wenzhe-nrv @sanchitintel",open,2025-01-31T08:21:24Z,,,"oncall: jit, triaged, open source, NNC, release notes: jit",main,cxx20_error,5,30,2,4,3,1,"albanD, cyyever, albanD, swolchok, cyyever, cyyever, malfet, malfet, malfet, cyyever","COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, COMMENTED, CHANGES_REQUESTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146143
146142,Fix condition number invertible input(s) documented results,"`torch.linalg.cond` documentation states a singular input raises a RuntimeError, though unit tests show it in fact returns `inf` (https://github.com/pytorch/pytorch/blob/main/test/test_linalg.py#L1576).

 Fixes the documentation and adds an example.

It appears earlier documentation reflected this behavior (https://github.com/pytorch/pytorch/pull/45832/files/9008c10d63e7f5ddd0f06bbd5c7f1548c945d917#diff-316ce439a56491298e2d98deeca82606c52e5bde2f1ceb16c534ec03386c817eR358) 

and then got updated here: https://github.com/pytorch/pytorch/commit/d578e8cfa2db71e45c3565b42ff2b10d13643402.
",open,2025-01-31T07:29:14Z,,,"triaged, open source, release notes: linalg_frontend",main,redwrasse/linalg-cond-non-invertible-err,1,1,2,2,8,2,"lezcano, redwrasse, lezcano","CHANGES_REQUESTED, COMMENTED, COMMENTED",False,https://api.github.com/repos/pytorch/pytorch/issues/146142
